Date,Industry,Metric,Value
01/02/2020,Human health and social work activities,Index,105.1
01/03/2020,Human health and social work activities,Index,90.1
01/04/2020,Human health and social work activities,Index,60.1
01/05/2020,Human health and social work activities,Index,59.8
01/06/2020,Human health and social work activities,Index,63.1
01/07/2020,Human health and social work activities,Index,67.7
01/08/2020,Human health and social work activities,Index,71
01/09/2020,Human health and social work activities,Index,73.3
01/10/2020,Human health and social work activities,Index,75.1
01/11/2020,Human health and social work activities,Index,75.2
01/12/2020,Human health and social work activities,Index,75.9
01/01/2021,Human health and social work activities,Index,77.2
01/02/2021,Human health and social work activities,Index,80.7
01/03/2021,Human health and social work activities,Index,88.6
01/04/2021,Human health and social work activities,Index,93.9
01/05/2021,Human health and social work activities,Index,96.4
01/06/2021,Human health and social work activities,Index,98.3
01/07/2021,Human health and social work activities,Index,99.9
01/08/2021,Human health and social work activities,Index,101.1
01/09/2021,Human health and social work activities,Index,103.2
01/10/2021,Human health and social work activities,Index,105.2
01/11/2021,Human health and social work activities,Index,105.1
01/12/2021,Human health and social work activities,Index,104.9
01/01/2022,Human health and social work activities,Index,100
01/02/2022,Human health and social work activities,Index,102.5
01/03/2022,Human health and social work activities,Index,104.4
01/04/2022,Human health and social work activities,Index,99.3
01/05/2022,Human health and social work activities,Index,100.6
01/06/2022,Human health and social work activities,Index,97.2
01/07/2022,Human health and social work activities,Index,98.2
01/08/2022,Human health and social work activities,Index,99.2
01/09/2022,Human health and social work activities,Index,99.9
01/10/2022,Human health and social work activities,Index,100.1
01/11/2022,Human health and social work activities,Index,100.6
01/12/2022,Human health and social work activities,Index,98
01/01/2023,Human health and social work activities,Index,99.3
01/02/2023,Human health and social work activities,Index,100
01/03/2023,Human health and social work activities,Index,99.8
01/04/2023,Human health and social work activities,Index,99.5
01/05/2023,Human health and social work activities,Index,100.4
01/06/2023,Human health and social work activities,Index,101
01/07/2023,Human health and social work activities,Index,100.2
01/08/2023,Human health and social work activities,Index,100.7
01/09/2023,Human health and social work activities,Index,102.1
01/10/2023,Human health and social work activities,Index,101.4
01/11/2023,Human health and social work activities,Index,101.5
01/12/2023,Human health and social work activities,Index,100
01/01/2024,Human health and social work activities,Index,101.5
01/02/2024,Human health and social work activities,Index,102.1
01/03/2024,Human health and social work activities,Index,104.1
01/04/2024,Human health and social work activities,Index,103.2
01/05/2024,Human health and social work activities,Index,104
01/06/2024,Human health and social work activities,Index,102.3
01/07/2024,Human health and social work activities,Index,103.1
01/08/2024,Human health and social work activities,Index,103.1
01/09/2024,Human health and social work activities,Index,104
01/10/2024,Human health and social work activities,Index,104.2
01/11/2024,Human health and social work activities,Index,104.4
01/12/2024,Human health and social work activities,Index,104.6
01/01/2016,"Arts, Entertainment and Recreation ",Index,94.9
01/02/2016,"Arts, Entertainment and Recreation ",Index,97.8
01/03/2016,"Arts, Entertainment and Recreation ",Index,98.8
01/04/2016,"Arts, Entertainment and Recreation ",Index,95.7
01/05/2016,"Arts, Entertainment and Recreation ",Index,95.7
01/06/2016,"Arts, Entertainment and Recreation ",Index,95.6
01/07/2016,"Arts, Entertainment and Recreation ",Index,99.1
01/08/2016,"Arts, Entertainment and Recreation ",Index,94.3
01/09/2016,"Arts, Entertainment and Recreation ",Index,93.2
01/10/2016,"Arts, Entertainment and Recreation ",Index,94.3
01/11/2016,"Arts, Entertainment and Recreation ",Index,98.7
01/12/2016,"Arts, Entertainment and Recreation ",Index,96.6
01/01/2017,"Arts, Entertainment and Recreation ",Index,100
01/02/2017,"Arts, Entertainment and Recreation ",Index,100.7
01/03/2017,"Arts, Entertainment and Recreation ",Index,100.6
01/04/2017,"Arts, Entertainment and Recreation ",Index,103.6
01/05/2017,"Arts, Entertainment and Recreation ",Index,103.3
01/06/2017,"Arts, Entertainment and Recreation ",Index,101.3
01/07/2017,"Arts, Entertainment and Recreation ",Index,103.1
01/08/2017,"Arts, Entertainment and Recreation ",Index,103.2
01/09/2017,"Arts, Entertainment and Recreation ",Index,102.9
01/10/2017,"Arts, Entertainment and Recreation ",Index,103.5
01/11/2017,"Arts, Entertainment and Recreation ",Index,103.2
01/12/2017,"Arts, Entertainment and Recreation ",Index,103.4
01/01/2018,"Arts, Entertainment and Recreation ",Index,102.6
01/02/2018,"Arts, Entertainment and Recreation ",Index,101.6
01/03/2018,"Arts, Entertainment and Recreation ",Index,101.2
01/04/2018,"Arts, Entertainment and Recreation ",Index,101.4
01/05/2018,"Arts, Entertainment and Recreation ",Index,102.8
01/06/2018,"Arts, Entertainment and Recreation ",Index,103
01/07/2018,"Arts, Entertainment and Recreation ",Index,101.3
01/08/2018,"Arts, Entertainment and Recreation ",Index,101.7
01/09/2018,"Arts, Entertainment and Recreation ",Index,102
01/10/2018,"Arts, Entertainment and Recreation ",Index,102.6
01/11/2018,"Arts, Entertainment and Recreation ",Index,102.1
01/12/2018,"Arts, Entertainment and Recreation ",Index,105
01/01/2019,"Arts, Entertainment and Recreation ",Index,105.6
01/02/2019,"Arts, Entertainment and Recreation ",Index,107.3
01/03/2019,"Arts, Entertainment and Recreation ",Index,106.9
01/04/2019,"Arts, Entertainment and Recreation ",Index,105.8
01/05/2019,"Arts, Entertainment and Recreation ",Index,105.4
01/06/2019,"Arts, Entertainment and Recreation ",Index,108.6
01/07/2019,"Arts, Entertainment and Recreation ",Index,104.8
01/08/2019,"Arts, Entertainment and Recreation ",Index,106.4
01/09/2019,"Arts, Entertainment and Recreation ",Index,104.4
01/10/2019,"Arts, Entertainment and Recreation ",Index,102.5
01/11/2019,"Arts, Entertainment and Recreation ",Index,105.8
01/12/2019,"Arts, Entertainment and Recreation ",Index,108.5
01/01/2020,"Arts, Entertainment and Recreation ",Index,107.8
01/02/2020,"Arts, Entertainment and Recreation ",Index,105.9
01/03/2020,"Arts, Entertainment and Recreation ",Index,82.8
01/04/2020,"Arts, Entertainment and Recreation ",Index,53.6
01/05/2020,"Arts, Entertainment and Recreation ",Index,45.6
01/06/2020,"Arts, Entertainment and Recreation ",Index,56.8
01/07/2020,"Arts, Entertainment and Recreation ",Index,68.8
01/08/2020,"Arts, Entertainment and Recreation ",Index,69.1
01/09/2020,"Arts, Entertainment and Recreation ",Index,75.4
01/10/2020,"Arts, Entertainment and Recreation ",Index,78.9
01/11/2020,"Arts, Entertainment and Recreation ",Index,70.7
01/12/2020,"Arts, Entertainment and Recreation ",Index,81.4
01/01/2021,"Arts, Entertainment and Recreation ",Index,74.9
01/02/2021,"Arts, Entertainment and Recreation ",Index,74.9
01/03/2021,"Arts, Entertainment and Recreation ",Index,71.4
01/04/2021,"Arts, Entertainment and Recreation ",Index,78.8
01/05/2021,"Arts, Entertainment and Recreation ",Index,86.4
01/06/2021,"Arts, Entertainment and Recreation ",Index,85.7
01/07/2021,"Arts, Entertainment and Recreation ",Index,91.2
01/08/2021,"Arts, Entertainment and Recreation ",Index,94.7
01/09/2021,"Arts, Entertainment and Recreation ",Index,96.4
01/10/2021,"Arts, Entertainment and Recreation ",Index,96.7
01/11/2021,"Arts, Entertainment and Recreation ",Index,99.5
01/12/2021,"Arts, Entertainment and Recreation ",Index,98.8
01/01/2022,"Arts, Entertainment and Recreation ",Index,98.7
01/02/2022,"Arts, Entertainment and Recreation ",Index,100.2
01/03/2022,"Arts, Entertainment and Recreation ",Index,97.8
01/04/2022,"Arts, Entertainment and Recreation ",Index,102.5
01/05/2022,"Arts, Entertainment and Recreation ",Index,99.3
01/06/2022,"Arts, Entertainment and Recreation ",Index,99.4
01/07/2022,"Arts, Entertainment and Recreation ",Index,102.6
01/08/2022,"Arts, Entertainment and Recreation ",Index,99.6
01/09/2022,"Arts, Entertainment and Recreation ",Index,97.8
01/10/2022,"Arts, Entertainment and Recreation ",Index,104.5
01/11/2022,"Arts, Entertainment and Recreation ",Index,101.1
01/12/2022,"Arts, Entertainment and Recreation ",Index,96.5
01/01/2023,"Arts, Entertainment and Recreation ",Index,99.5
01/02/2023,"Arts, Entertainment and Recreation ",Index,101.6
01/03/2023,"Arts, Entertainment and Recreation ",Index,102.8
01/04/2023,"Arts, Entertainment and Recreation ",Index,103.1
01/05/2023,"Arts, Entertainment and Recreation ",Index,104.6
01/06/2023,"Arts, Entertainment and Recreation ",Index,102.1
01/07/2023,"Arts, Entertainment and Recreation ",Index,106.4
01/08/2023,"Arts, Entertainment and Recreation ",Index,100.9
01/09/2023,"Arts, Entertainment and Recreation ",Index,100.9
01/10/2023,"Arts, Entertainment and Recreation ",Index,100.2
01/11/2023,"Arts, Entertainment and Recreation ",Index,102.7
01/12/2023,"Arts, Entertainment and Recreation ",Index,103
01/01/2024,"Arts, Entertainment and Recreation ",Index,104.3
01/02/2024,"Arts, Entertainment and Recreation ",Index,103.1
01/03/2024,"Arts, Entertainment and Recreation ",Index,100.8
01/04/2024,"Arts, Entertainment and Recreation ",Index,101.5
01/05/2024,"Arts, Entertainment and Recreation ",Index,101.4
01/06/2024,"Arts, Entertainment and Recreation ",Index,100.5
01/07/2024,"Arts, Entertainment and Recreation ",Index,98.8
01/08/2024,"Arts, Entertainment and Recreation ",Index,98.3
01/09/2024,"Arts, Entertainment and Recreation ",Index,96.9
01/10/2024,"Arts, Entertainment and Recreation ",Index,95.4
01/11/2024,"Arts, Entertainment and Recreation ",Index,94.9
01/12/2024,"Arts, Entertainment and Recreation ",Index,97.2
01/01/2016,Other service activities,Index,90.9
01/02/2016,Other service activities,Index,90.4
01/03/2016,Other service activities,Index,91.6
01/04/2016,Other service activities,Index,92.7
01/05/2016,Other service activities,Index,91.8
01/06/2016,Other service activities,Index,92.3
01/07/2016,Other service activities,Index,92.9
01/08/2016,Other service activities,Index,93.5
01/09/2016,Other service activities,Index,93.4
01/10/2016,Other service activities,Index,91.9
01/11/2016,Other service activities,Index,93.7
01/12/2016,Other service activities,Index,96.1
01/01/2017,Other service activities,Index,95.5
